,Judge_Name,Judge_Reject,Judge_Impose,Judge_Impose2,Def_Race,Court,Def_Gender,AnyCriminalHistory,crimetype_people,crimetype_violent,crimetype_property,crimetype_drug,crimetype_mva,crimetype_financial,crimetype_firearms,days_btwn_arrest_plea,days_btwn_plea_tender,DefAttorneyType,X1stCharge_Status,X1stPROS_SentLength,X1stPROS_ProbLength,X1stPROS_SentenceType,RehabTreatment,X1stPROS_Prison.,X1stPROS_Probation
868,Paul Russell,Yes,Yes,Unknown,White,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,485.0,52.0,unknown,Nolle Prosequi,0.0,28.0,County/Split,Yes,No,No
869,Gregory Wilkins,No,No,Unclear,Other,District Court,"Other (please specify their preferred gender identity, if known)",1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,214.0,688.0,a court-appointed lawyer,Dismissed,4.0,38.0,Probation,Yes,Yes,Yes
870,Matthew Perez,No,No,More,White,Not yet determined,Female,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,258.0,205.0,a court-appointed lawyer,Dismissed,0.0,23.0,County/Split,No,Yes,Yes
871,Roger Hensley,No,Yes,Less,Black,Not yet determined,Female,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,131.0,a private attorney,Dismissed,1.0,13.0,State Prison,Yes,No,No
872,Kaitlin Flores,No,Yes,Less,Unknown,Superior Court,Female,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,804.0,167.0,from CPCS,Other,0.0,6.0,County/Split,Yes,Yes,No
873,Matthew Perez,No,Yes,More,Black,Not yet determined,Female,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,261.0,540.0,a court-appointed lawyer,Continuance without a finding,2.0,28.0,County/Split,No,No,Yes
874,Rebecca Becker,No,No,Less,White,District Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,334.0,146.0,a private attorney,Other,8.0,4.0,"State Prison,Probation",Yes,No,Yes
875,Zachary Mccall,Yes,Yes,More,Black,District Court,Female,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,605.0,158.0,a private attorney,Dismissed,3.0,3.0,State Prison,No,No,No
876,Roger Hensley,Yes,No,More,Black,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,964.0,167.0,from CPCS,Other,3.0,16.0,State Prison,Yes,Yes,No
877,Paul Russell,Yes,No,More,White,Superior Court,"Other (please specify their preferred gender identity, if known)",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,102.0,445.0,a court-appointed lawyer,267/87,5.0,50.0,County/Split,No,No,No
878,Matthew Perez,Yes,No,Unknown,Hispanic,Superior Court,"Other (please specify their preferred gender identity, if known)",1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,755.0,417.0,a private attorney,Nolle Prosequi,9.0,5.0,House of Corrections,No,Yes,Yes
879,Paul Russell,No,No,Unknown,Unknown,District Court,Male,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,559.0,271.0,unknown,Continuance without a finding,8.0,32.0,"State Prison,Probation",No,No,Yes
880,Gregory Wilkins,Yes,No,Unclear,Unknown,Not yet determined,Male,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,899.0,477.0,a court-appointed lawyer,Dismissed,5.0,13.0,"State Prison,Probation",No,No,Yes
881,Kaitlin Flores,Yes,Yes,Unclear,Black,District Court,"Other (please specify their preferred gender identity, if known)",1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,930.0,14.0,a court-appointed lawyer,Nolle Prosequi,5.0,36.0,"State Prison,Probation",No,Yes,No
882,Julia Obrien,Yes,No,Unknown,Other,District Court,"Other (please specify their preferred gender identity, if known)",0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,951.0,266.0,a court-appointed lawyer,Nolle Prosequi,2.0,23.0,House of Corrections,Yes,No,No
883,Gregory Wilkins,Yes,No,Unknown,White,Not yet determined,Female,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,883.0,396.0,a private attorney,Continuance without a finding,10.0,18.0,State Prison,Yes,No,Yes
884,Rebecca Becker,No,No,More,Other,Superior Court,Male,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,838.0,703.0,a private attorney,267/87,9.0,42.0,Probation,Yes,Yes,No
885,Zachary Mccall,Yes,No,Less,Other,Not yet determined,Male,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,124.0,641.0,a private attorney,Continuance without a finding,1.0,8.0,County/Split,No,Yes,Yes
886,Marie Green,Yes,No,Unclear,Unknown,Not yet determined,Female,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,911.0,140.0,unknown,Dismissed,1.0,28.0,County/Split,Yes,No,Yes
887,Julia Obrien,Yes,Yes,Less,Hispanic,Not yet determined,Female,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,967.0,641.0,a private attorney,267/87,5.0,34.0,State Prison,No,Yes,Yes
888,Rebecca Becker,Yes,No,Unknown,White,Not yet determined,Male,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,318.0,604.0,a court-appointed lawyer,Dismissed,1.0,23.0,"State Prison,Probation",No,Yes,Yes
889,Kyle White,No,No,Unknown,Unknown,District Court,"Other (please specify their preferred gender identity, if known)",0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,957.0,555.0,unknown,Nolle Prosequi,3.0,21.0,House of Corrections,Yes,Yes,No
890,Paul Russell,No,No,Unknown,Other,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,711.0,305.0,unknown,Dismissed,5.0,20.0,House of Corrections,No,Yes,No
891,Zachary Mccall,No,Yes,Unknown,Hispanic,District Court,Female,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,115.0,527.0,a court-appointed lawyer,Continuance without a finding,0.0,10.0,Probation,Yes,Yes,Yes
892,Rebecca Becker,Yes,Yes,More,Other,District Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,294.0,176.0,a private attorney,Nolle Prosequi,8.0,31.0,"State Prison,Probation",No,Yes,Yes
893,Matthew Perez,Yes,No,More,Hispanic,Superior Court,Female,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,488.0,437.0,a court-appointed lawyer,267/87,8.0,10.0,Probation,No,No,Yes
894,Paul Russell,Yes,No,Unclear,Hispanic,Superior Court,Female,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,632.0,723.0,unknown,Continuance without a finding,10.0,19.0,Probation,Yes,Yes,Yes
895,Kyle White,No,Yes,Less,Hispanic,Superior Court,Male,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,661.0,169.0,a private attorney,267/87,0.0,5.0,County/Split,No,Yes,Yes
896,Rebecca Becker,No,Yes,Less,Black,Not yet determined,Male,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,627.0,76.0,a court-appointed lawyer,Dismissed,10.0,48.0,State Prison,Yes,Yes,No
897,Kaitlin Flores,Yes,Yes,Less,Unknown,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,736.0,558.0,a private attorney,Dismissed,8.0,46.0,"State Prison,Probation",Yes,Yes,No
898,Gregory Wilkins,No,Yes,More,Other,Superior Court,Female,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,267.0,214.0,a private attorney,Dismissed,7.0,15.0,"State Prison,Probation",No,Yes,Yes
899,Zachary Mccall,Yes,Yes,Unknown,Unknown,Superior Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,263.0,482.0,from CPCS,Dismissed,4.0,37.0,County/Split,No,No,No
900,Marie Green,Yes,No,Unclear,Black,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,837.0,459.0,a private attorney,Guilty verdict/finding,7.0,11.0,State Prison,No,No,Yes
901,Rebecca Becker,Yes,No,Less,Unknown,Superior Court,Female,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,438.0,128.0,a private attorney,Continuance without a finding,1.0,37.0,House of Corrections,No,Yes,No
902,Paul Russell,Yes,Yes,Unclear,Hispanic,District Court,Male,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,448.0,308.0,a private attorney,Dismissed,9.0,17.0,State Prison,No,No,No
903,Rebecca Becker,Yes,Yes,Unclear,White,Superior Court,Female,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,978.0,673.0,a court-appointed lawyer,Other,10.0,7.0,Probation,Yes,Yes,No
904,Paul Russell,No,Yes,Unclear,White,Not yet determined,Male,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,399.0,768.0,unknown,Continuance without a finding,8.0,42.0,Probation,No,No,No
905,Zachary Mccall,No,Yes,More,Unknown,Not yet determined,Female,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,502.0,378.0,from CPCS,Guilty verdict/finding,6.0,9.0,"State Prison,Probation",No,No,No
906,Rebecca Becker,No,No,Less,Black,Superior Court,Female,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,198.0,403.0,unknown,Continuance without a finding,7.0,32.0,House of Corrections,Yes,Yes,Yes
907,Matthew Perez,Yes,No,More,Unknown,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,512.0,182.0,a private attorney,267/87,2.0,41.0,House of Corrections,Yes,No,No
908,Kyle White,No,Yes,More,Unknown,District Court,Male,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,281.0,364.0,a court-appointed lawyer,Other,4.0,21.0,House of Corrections,No,Yes,No
909,Roger Hensley,No,No,Unknown,Hispanic,District Court,"Other (please specify their preferred gender identity, if known)",0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,602.0,167.0,a private attorney,Nolle Prosequi,0.0,41.0,County/Split,No,Yes,No
910,Kyle White,Yes,Yes,Unclear,Hispanic,District Court,Female,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,429.0,595.0,a court-appointed lawyer,Nolle Prosequi,6.0,17.0,County/Split,No,No,No
911,Paul Russell,Yes,No,Unclear,Hispanic,District Court,Female,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,650.0,623.0,a private attorney,Guilty verdict/finding,10.0,23.0,"State Prison,Probation",Yes,No,No
912,Kaitlin Flores,No,No,More,Hispanic,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,888.0,85.0,from CPCS,267/87,5.0,43.0,Probation,Yes,No,No
913,Paul Russell,No,No,More,White,Superior Court,"Other (please specify their preferred gender identity, if known)",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,837.0,120.0,a private attorney,267/87,8.0,45.0,Probation,No,No,Yes
914,Zachary Mccall,No,No,Unclear,Other,Not yet determined,Male,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,429.0,549.0,from CPCS,Dismissed,9.0,47.0,Probation,Yes,No,No
915,Kaitlin Flores,Yes,Yes,Less,White,Superior Court,Female,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,545.0,a court-appointed lawyer,Guilty verdict/finding,9.0,22.0,Probation,Yes,No,No
916,Zachary Mccall,Yes,No,Unclear,Unknown,District Court,Female,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,929.0,623.0,unknown,Nolle Prosequi,2.0,43.0,Probation,No,No,Yes
917,Julia Obrien,Yes,No,More,Unknown,Superior Court,Female,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,702.0,526.0,a court-appointed lawyer,Continuance without a finding,10.0,32.0,House of Corrections,Yes,Yes,Yes
918,Zachary Mccall,No,Yes,Unclear,Other,Not yet determined,Male,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,177.0,312.0,a court-appointed lawyer,Other,7.0,37.0,House of Corrections,Yes,No,Yes
919,Julia Obrien,Yes,No,Less,Hispanic,District Court,Male,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,123.0,534.0,unknown,Guilty verdict/finding,0.0,36.0,"State Prison,Probation",No,No,No
920,Roger Hensley,Yes,Yes,Unknown,White,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,622.0,800.0,from CPCS,Continuance without a finding,7.0,47.0,Probation,Yes,No,No
921,Paul Russell,No,No,Unclear,Other,District Court,Female,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,713.0,649.0,from CPCS,Guilty verdict/finding,6.0,40.0,Probation,No,Yes,Yes
922,Matthew Perez,No,Yes,More,Hispanic,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,720.0,255.0,unknown,267/87,4.0,48.0,County/Split,Yes,Yes,No
923,Julia Obrien,No,No,Unclear,White,Superior Court,"Other (please specify their preferred gender identity, if known)",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,880.0,77.0,unknown,Continuance without a finding,0.0,35.0,County/Split,Yes,No,Yes
924,Kyle White,No,No,Unknown,White,Not yet determined,Female,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,130.0,310.0,unknown,267/87,2.0,23.0,House of Corrections,No,Yes,No
925,Roger Hensley,No,Yes,Less,Hispanic,Superior Court,Female,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,385.0,206.0,from CPCS,Dismissed,7.0,33.0,State Prison,No,No,No
926,Zachary Mccall,Yes,Yes,Unknown,Other,Superior Court,"Other (please specify their preferred gender identity, if known)",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,866.0,180.0,unknown,267/87,9.0,15.0,House of Corrections,Yes,No,No
927,Kaitlin Flores,Yes,No,Less,Other,District Court,"Other (please specify their preferred gender identity, if known)",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,841.0,433.0,unknown,Guilty verdict/finding,3.0,33.0,"State Prison,Probation",No,Yes,No
928,Marie Green,No,Yes,More,Black,District Court,Male,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,105.0,717.0,from CPCS,Nolle Prosequi,0.0,18.0,State Prison,No,Yes,Yes
929,Julia Obrien,No,No,Unknown,White,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,151.0,214.0,a private attorney,Nolle Prosequi,3.0,41.0,State Prison,Yes,No,No
930,Kaitlin Flores,No,No,Unclear,White,Superior Court,Male,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,954.0,81.0,from CPCS,Other,7.0,20.0,Probation,Yes,Yes,Yes
931,Roger Hensley,No,No,Unclear,Unknown,District Court,Female,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,548.0,787.0,a private attorney,267/87,1.0,30.0,Probation,No,No,No
932,Roger Hensley,Yes,No,Unknown,Black,Not yet determined,Male,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,577.0,43.0,a court-appointed lawyer,Guilty verdict/finding,4.0,30.0,Probation,No,No,No
933,Paul Russell,Yes,No,Unclear,Other,District Court,Male,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,722.0,747.0,unknown,Nolle Prosequi,5.0,37.0,County/Split,No,Yes,No
934,Gregory Wilkins,Yes,Yes,Unclear,Unknown,Not yet determined,Female,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,491.0,531.0,from CPCS,Guilty verdict/finding,3.0,28.0,Probation,Yes,Yes,No
935,Paul Russell,Yes,Yes,Unclear,Unknown,District Court,Male,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,230.0,687.0,unknown,Dismissed,8.0,41.0,State Prison,No,Yes,Yes
936,Roger Hensley,Yes,No,Unknown,Hispanic,Superior Court,Female,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,788.0,50.0,a court-appointed lawyer,Other,4.0,36.0,"State Prison,Probation",No,Yes,Yes
937,Roger Hensley,No,No,Unclear,White,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,479.0,415.0,a private attorney,Other,0.0,19.0,"State Prison,Probation",No,No,Yes
938,Matthew Perez,No,No,Less,Black,Not yet determined,Female,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,280.0,211.0,a private attorney,Guilty verdict/finding,7.0,16.0,"State Prison,Probation",Yes,No,Yes
939,Roger Hensley,No,Yes,Less,Unknown,Not yet determined,Female,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,716.0,682.0,a private attorney,Continuance without a finding,5.0,6.0,State Prison,Yes,No,Yes
940,Julia Obrien,No,No,Unclear,Black,District Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,445.0,172.0,a private attorney,Dismissed,9.0,24.0,House of Corrections,No,No,Yes
941,Gregory Wilkins,Yes,Yes,More,Unknown,District Court,"Other (please specify their preferred gender identity, if known)",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,803.0,436.0,a private attorney,Nolle Prosequi,5.0,28.0,Probation,No,Yes,No
942,Matthew Perez,No,No,Unknown,White,District Court,Female,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,541.0,755.0,a private attorney,Other,7.0,33.0,County/Split,No,No,No
943,Kaitlin Flores,No,Yes,Less,Hispanic,Not yet determined,"Other (please specify their preferred gender identity, if known)",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,411.0,670.0,a private attorney,267/87,3.0,27.0,County/Split,No,Yes,Yes
944,Kyle White,No,No,Less,Other,Not yet determined,Male,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,461.0,661.0,a private attorney,267/87,0.0,20.0,"State Prison,Probation",No,Yes,No
945,Roger Hensley,No,Yes,More,Hispanic,District Court,"Other (please specify their preferred gender identity, if known)",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,849.0,650.0,unknown,Continuance without a finding,6.0,27.0,"State Prison,Probation",No,No,No
946,Gregory Wilkins,Yes,Yes,Unclear,Black,District Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,875.0,549.0,from CPCS,Dismissed,10.0,48.0,Probation,No,No,No
947,Marie Green,No,Yes,Unclear,White,Superior Court,"Other (please specify their preferred gender identity, if known)",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,783.0,20.0,from CPCS,Guilty verdict/finding,9.0,12.0,Probation,Yes,No,No
948,Gregory Wilkins,No,Yes,Unclear,Hispanic,Not yet determined,Female,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,688.0,614.0,a private attorney,Guilty verdict/finding,0.0,7.0,House of Corrections,No,Yes,No
949,Kyle White,Yes,No,More,Unknown,Superior Court,Male,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,138.0,262.0,a court-appointed lawyer,Other,1.0,5.0,State Prison,Yes,Yes,No
950,Kaitlin Flores,Yes,No,Unclear,Black,Superior Court,Male,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,573.0,303.0,from CPCS,Dismissed,1.0,0.0,"State Prison,Probation",Yes,No,Yes
951,Rebecca Becker,No,Yes,Unknown,Unknown,Superior Court,"Other (please specify their preferred gender identity, if known)",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,210.0,628.0,from CPCS,Guilty verdict/finding,10.0,10.0,State Prison,No,No,Yes
952,Julia Obrien,Yes,Yes,Unknown,Other,District Court,Female,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,451.0,420.0,from CPCS,267/87,7.0,44.0,"State Prison,Probation",Yes,Yes,No
953,Kyle White,Yes,No,Unclear,Unknown,District Court,Male,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,940.0,242.0,a court-appointed lawyer,267/87,8.0,19.0,Probation,Yes,No,No
954,Zachary Mccall,Yes,No,Less,Black,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,926.0,360.0,from CPCS,Continuance without a finding,6.0,13.0,County/Split,No,Yes,No
955,Zachary Mccall,No,Yes,Less,Unknown,Superior Court,Female,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,798.0,61.0,from CPCS,Other,7.0,46.0,Probation,No,No,No
956,Kaitlin Flores,Yes,Yes,Unclear,Hispanic,Superior Court,Female,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,633.0,341.0,a private attorney,Other,9.0,2.0,"State Prison,Probation",Yes,No,No
957,Roger Hensley,Yes,No,Unknown,Unknown,Superior Court,Female,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,292.0,320.0,unknown,Dismissed,10.0,5.0,Probation,Yes,Yes,Yes
958,Marie Green,Yes,No,Less,Other,Not yet determined,Female,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,455.0,715.0,from CPCS,Guilty verdict/finding,7.0,19.0,House of Corrections,Yes,Yes,Yes
959,Zachary Mccall,Yes,Yes,More,Unknown,District Court,Female,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,566.0,230.0,a court-appointed lawyer,Nolle Prosequi,8.0,27.0,"State Prison,Probation",No,No,No
960,Kaitlin Flores,No,No,More,Hispanic,District Court,Female,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,613.0,770.0,a private attorney,Continuance without a finding,6.0,45.0,County/Split,No,No,Yes
961,Gregory Wilkins,Yes,No,Unclear,Black,Not yet determined,Female,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,276.0,747.0,from CPCS,Guilty verdict/finding,1.0,45.0,Probation,Yes,Yes,No
962,Marie Green,No,Yes,More,Hispanic,District Court,"Other (please specify their preferred gender identity, if known)",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,911.0,276.0,a private attorney,Nolle Prosequi,7.0,3.0,House of Corrections,Yes,Yes,No
963,Marie Green,Yes,No,Unclear,Hispanic,Not yet determined,Female,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,279.0,365.0,a court-appointed lawyer,267/87,6.0,3.0,County/Split,No,Yes,No
964,Julia Obrien,No,No,Unclear,Unknown,Superior Court,Male,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,518.0,439.0,a court-appointed lawyer,Other,9.0,9.0,Probation,No,No,No
965,Zachary Mccall,Yes,Yes,Unknown,White,Not yet determined,Male,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,712.0,354.0,a private attorney,Guilty verdict/finding,10.0,16.0,"State Prison,Probation",Yes,No,Yes
966,Gregory Wilkins,No,No,Unknown,White,Superior Court,Male,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,593.0,580.0,a private attorney,Dismissed,0.0,18.0,State Prison,No,No,Yes
967,Roger Hensley,No,Yes,More,Black,District Court,Male,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,582.0,14.0,a court-appointed lawyer,Dismissed,9.0,20.0,County/Split,No,Yes,No
968,Roger Hensley,No,No,Unknown,Other,District Court,Female,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,579.0,484.0,from CPCS,Nolle Prosequi,7.0,42.0,County/Split,No,Yes,Yes
969,Matthew Perez,No,No,Unclear,Black,Superior Court,Female,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,917.0,239.0,from CPCS,Nolle Prosequi,3.0,42.0,State Prison,No,Yes,No
970,Roger Hensley,No,Yes,Unclear,White,District Court,Female,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,779.0,74.0,a court-appointed lawyer,Continuance without a finding,3.0,0.0,"State Prison,Probation",No,No,Yes
971,Marie Green,Yes,No,Unclear,Unknown,Not yet determined,Male,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,436.0,507.0,a private attorney,Dismissed,10.0,45.0,House of Corrections,Yes,No,Yes
972,Zachary Mccall,Yes,No,More,White,Not yet determined,Female,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,228.0,489.0,a court-appointed lawyer,Dismissed,7.0,23.0,Probation,Yes,Yes,No
973,Kyle White,No,No,Unknown,Other,District Court,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,13.0,unknown,Other,4.0,34.0,County/Split,No,No,Yes
974,Roger Hensley,Yes,No,Unclear,White,Not yet determined,Female,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,339.0,652.0,from CPCS,267/87,10.0,16.0,House of Corrections,No,Yes,No
975,Rebecca Becker,No,No,Less,Hispanic,Not yet determined,"Other (please specify their preferred gender identity, if known)",1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,612.0,729.0,unknown,267/87,4.0,14.0,Probation,No,No,Yes
976,Kyle White,Yes,No,More,White,Superior Court,Male,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,529.0,617.0,from CPCS,267/87,4.0,20.0,County/Split,No,Yes,Yes
977,Matthew Perez,Yes,No,More,Black,Not yet determined,Female,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,932.0,659.0,a private attorney,Other,0.0,20.0,Probation,No,Yes,Yes
978,Roger Hensley,Yes,Yes,Unknown,Other,Not yet determined,Female,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,694.0,86.0,a private attorney,267/87,2.0,36.0,County/Split,No,No,Yes
979,Kyle White,No,Yes,Less,Unknown,Superior Court,"Other (please specify their preferred gender identity, if known)",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,611.0,247.0,from CPCS,Other,5.0,1.0,State Prison,No,No,No
980,Zachary Mccall,No,Yes,Unknown,Unknown,Not yet determined,Female,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,357.0,204.0,from CPCS,267/87,8.0,37.0,"State Prison,Probation",Yes,Yes,No
981,Rebecca Becker,No,No,Unknown,White,Not yet determined,Male,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,246.0,465.0,a court-appointed lawyer,267/87,9.0,7.0,County/Split,No,Yes,No
982,Rebecca Becker,No,No,More,White,District Court,Male,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,664.0,157.0,unknown,Guilty verdict/finding,1.0,30.0,County/Split,Yes,Yes,No
983,Kaitlin Flores,No,Yes,Less,Black,District Court,Female,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,768.0,8.0,a private attorney,267/87,10.0,17.0,House of Corrections,No,Yes,No
984,Zachary Mccall,Yes,No,Unknown,White,District Court,Female,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,460.0,558.0,from CPCS,Other,0.0,4.0,County/Split,No,Yes,No
